sentiment,sentiment_count,sentiment_score,tweet_text
fear,5.0,3.196,"As a police officer for the last 12 yrs, I am absolutely disgusted at the cowards in MN that killed or allowed George Floyd to be killed. Absolutely unacceptable. They should be charged to the full extent. However, inciting violence against everyone with a badge am not it."
fear,7.0,3.761,"George Floyd was murdered in plain site by police for being suspected of a petty crime. How many times do we have to witness a casualty like this before something is done to change the system and culture that allows it to happen, over and over again, without repercussion?"
fear,4.0,2.546,"JFC. George Floyd is dead- murdered in broad daylight. What did he keep saying as a cop jammed his knee into his neck? ""I can not breathe"". COVID-19 may be a global pandemic, but the real plague in America is racism. We will never be great until black lives matter."
fear,4.0,2.547,HE WAS ASPHYXIATED by a police officer. In broad daylight. With multiple witnesses screaming at him to stop. Plain as day. No #CPR when unconscious. Mortified. Heartbreaking. i am struggling to find words. #GeorgeFloyd
fear,4.0,2.9789999999999996,"it is not justice that the officers who murdered #georgefloyd were fired, justice is the officers being convicted. Text ‘Floyd' to 55156 to demand that the officers involved in George floyd is death be charged with murder. Once you send a text, you will get a link to the petition."
fear,4.0,2.573,His name was #GeorgeFloyd. His murderer is punishment was...to get fired. Police are not above the law. They are not exempt. Charge them all. #BlackLivesMatter
fear,5.0,3.297,"His name was George Floyd, and he was murdered by monsters pretending to be police officers. I hope that for once, justice prevails and these fucking animals rot in prison for the rest of their natural lives."
fear,4.0,2.688,"No more hashtags. No more ""how can I help my black brothers?"" No more calculated responses. You want to help? Show me your unbridaled, unpolished, undignified response to these weekly murders. Cry. Cuss. Scream. Sob. Stop being measured. Raise Hell. Start there. #GeorgeFloyd"
fear,5.0,3.7960000000000003,"Lynch mobs alllowed bodies to hang to a further degrade victims, and b terrorize and traumatize others into subjection. For those who post the murder footage of George Floyd, I know this is not your intent. But please consider the effect."
fear,3.0,2.577,Today along with other chicago folks came out to protest in solidarity with Minneapolis after the brutal murder of George Floyd. We are one people. We must speak up. We must get active. These deaths are NOT normal nor will we tolerate the norm it is becoming!
fear,5.0,3.0780000000000003,"If the brutal killing of George Floyd by one police officer while other police officers watched was not enough to convince you that the was out of control—then there is this. Tear gas, rubber bullets, concussive grenades. Completely outrageous and utterly stupid."
fear,6.0,2.906,"As protests grow in Minneapolis Eric garner is daughter, Emerald reacts to George floyd is death. No one was ever criminally indicted for Eric garner is death despite being ruled a homicide by Medical Examiner. #icantbreathe #JusticeForFloyd – at Staten Island, NY"
fear,3.0,2.6039999999999996,George Floyd deserved better. Black people deserve better. Anyone who walks this earth with a fear they may be murdered or raped the minute they step outside deserve better.
fear,6.0,2.7340000000000013,"george floyd, i pray that your case is the one that turns police brutality around. i pray that those who inflicted any harm upon you, never rest easily ever again. i pray that we get justice for the vile actions committed upon you. i pray your soul reaches bliss. rest easy."
fear,7.0,3.273,Forced myself to watch that gut wrenching Video of George Floyd being tortured & murdered publicly by those officers. These police officers need the worst possible sentence. Search and Watch the video before you debate that. George mattered. His life mattered. Black lives matter!
fear,4.0,3.234,"From the #healthinequities &amp; social determ. of health that made #covid19 hit black/brown people harder, to weaponized fear in Central Park to state violence against unarmed black men &amp; women to the trauma caused by these images, #racism is a public health crisis. #GeorgeFloyd"
fear,5.0,3.082,"Dylan Roof, the terrorist white supremecist who slaughtered 9 black people in a church, got better treatment by police than George Floyd, a man who was *suspected* of forging a check. Don't tell me this is not about race. Fuck outta here with that bullshit."
fear,4.0,3.113,"I have always been a supporter of law enforcement. I have even worked for law enforcement in a paid capacity. However, I can not stay silent on #GeorgeFloyd. there is nothing no one can say to justified this man is killing. The officers were fired but they must also be prosecuted."
fear,5.0,3.117,Police aggression kills #GeorgeFloyd. The public protests his death. The police get dressed up in their military costumes and aggressively clash with unarmed protesters.
fear,4.0,2.48,Shed a tear when I watched that video. Shouldn't have taken another murder for people to realize and see what is been going on all along. Firing them is not good enough. it is really dangerous out here. #GeorgeFloyd
fear,5.0,3.1650000000000005,"before i start minding my business today, i wonder if the people trying to defend #amycooper saw the video of the police killing #georgefloyd. she weaponized her race and tried to get mr. cooper killed in a society in which being black and existing is a crime."
fear,4.0,2.531,"BLACK LIVES MATTER!!! keep that all lives matter bullshit away from me, once white people start getting targeted and murdered at alarming rates by the police then i will cry for you but until then shut the fuck up."
fear,5.0,3.3150000000000004,Police bought that mass shooter Burger King CAUSE HE WAS FUCKING HUNGRY. AFTER SHOOTING UP A CHURCH! IF YOU STILL REFUSE TO BELIEVE INSTITUTIONAL RACISM IS ALIVE TODAY... OPEN YOUR EYES. LISTEN. LISTEN. Than scream! BLACK LIVES MATTER! BLACK LIVES MATTER!
fear,7.0,5.255,"The Washington Post dataset only counts people shot and killed by police. So on-camera executions like #GeorgeFloyd do not show up in it Yet even without those deaths included, US police exterminate a 9/11s' worth of Americans every 3 years or so 3/3"
fear,3.0,2.696,"#GeorgeFloyd deserved so much better. He deserved to live, grow old, laugh and dream. All taken away when he was murdered. Every day another black man killed by the system. We do not deserve to live in fear of becoming the next murdered black hashtag."
fear,6.0,4.312,"I was there, the thugs came later and highjacked the peaceful protest. Attacking police and destroying properties will not bring George Floyd back. We want safe streets for everyone and justice will prevail. Violence will bring more violence. R.I.P. #GeorgeFloyd"
fear,5.0,3.103,"""Rarest Footage."" A Must Watch #Video When #Protest clashed with police over ""killing"" of #GeorgeFloyd in #Minneapolis. #TearGas, #Gunshot &amp; screams everywhere. #GeorgeLloyd #BlackLivesMatter #MinneapolisPoliceMurderdHim To get latest updates, kindly follow us."
fear,7.0,4.163,"Violence leeds to more violence. I urge the protestors to stop their attacks against our police. #GeorgeFloyd was brutally murdered, but it is not an excuse for violence. STOP The bad cops will be brought to justice. We do not need more victims. We need reforms and dialogue:"
fear,6.0,3.609,People at the protests for George floyd is murder are getting TEAR GASSED. When crowds of MAGA white people were screaming in cops faces because Karen can not wait 3 months to get a haircut during a global pandemic they call it freedom of speech. This is America.
fear,5.0,3.261,The fact that the cops that killed George Floyd are just getting fired and not being CHARGED WITH MURDER is disgusting and if you think otherwise i am convinced you do not have a shred of humanity.
fear,5.0,3.2969999999999997,"For George. For Ahmaud. For Breonna. For Trayvon. For Philando. For all of the fallen victims of murder by police and lynchers due to their race, I will remember, honor and forever fight against racism and for these atrocities to end. #BlackLivesMatter"
fear,5.0,2.8369999999999997,"Mother of the black jogger Ahmaud Arbery, shot dead in February, tells us ""I thought ahmaud is death would change the world.."" But after the video of George Floyd with a police officer is knee on his neck, she concludes ""It has not changed anything."""
fear,6.0,3.806,"Why do police kill Blacks with Impunity? Whites superhumanize Blacks & believe that Blacks have a higher pain tolerance. Consequently, officers perceive that more force is required stop them, even when Black are not attacking. W/ #GeorgeFloyd"
fear,6.0,3.958,George floyd is brutal killing is a graphic example of the dangers posed by a police force that does not fear legal repercussions.
fear,4.0,3.039,"On Tuesday, #GeorgeFloyd was killed by police in an incident in #Minneapolis, captured on video, where an officer knelt on his neck for nine minutes as he lay on the ground. george is family say they want the ""four officers involved in his death to be charged with #MURDER""."
fear,4.0,2.87,"We may be on vacation but our conscience is not. it is not fair that we as a white family can travel in peace but a black American can not walk the streets without fear of dying at the hands of the police. ... ""Please, please, please, I can not breathe. Please, man."" #GeorgeFloyd"
fear,5.0,2.9530000000000003,"The medics who were taking George Floyd to the hospital say they checked his pulse repeatedly, but found none. He was pronounced dead at the hospital. The cop who killed him Derek Chauvin had been investigated in 2006 for a police killing by a grand jury, but not charged."
fear,5.0,3.3680000000000003,"The murder of George Floyd by police in Minneapolis has caught me at a loss for words. ""I can not breathe."" ‘This is what it means to be black in America. Tried. Convicted. Killed for being Black.' The words I have are the words i have already written."
fear,5.0,3.2660000000000005,Oppression is NOT your governor closing your favorite gym in the midst of a pandemic. Oppression is a cop is knee pinned into your neck so hard that you DIE from suffocation. George Floyd. We MUST remember his name.
fear,5.0,2.8360000000000003,"Can't say I do not blame them, that was absolutely horrific, watching those cops MURDER George Floyd, was premeditated"
fear,3.0,2.477,"if you choose to stay silent, you side with the oppressor. #GeorgeFloyd he could not breathe, his life mattered. Stop killing innocent people. #icantbreathe"
fear,5.0,3.664,"February 23rd, 2020 Ahmaud Arbery is hunted and killed by 3 white men March 13th, 2020 Breonna Taylor is fatally shot by police in her apartment. It was the wrong house May 25th, 2020 George Floyd is murdered as he begs for his life while a police officer suffocates him"
fear,9.0,5.401,"I live 1.5 miles from where George Floyd was murdered by the police and they are tearing this bitch tf down buildings on fire, every business is get'n looted, hella shooting and some more shit... just watched a man die on live after getting shot at the pawn shop smh"
fear,6.0,3.735,"This police officer just almost strangled a black man, he could have died. This is a very brutal video, what a shame on our society today. Black people deserve better than this. #fight #hoodfights #hoesfight #hoodfights #streetfights #BlackLivesMatter #racism #FightVideos #fight"
fear,4.0,2.479,"#Minneapolis is on fire tonight! Businesses up and down Lake Street were looted, including my own, gun fire can be heard from time to time. #georgefloyd is murder was unjustified and ugly but this is not helping. Peaceful protest and even outrage is warranted but do not burn d city"
fear,6.0,3.5010000000000003,This #GeorgeFloyd killing/unrest really hurts Amy klobuchar is chances as biden is VP. She was county prosecutor covering Minneapolis before becoming senator. Too easy to tie her to systemic problems that let police brutality go unchecked. Fair or not.
fear,6.0,3.366,"Every major US city has a Democrat Mayor, including Minneapolis Mayors appoint Police Chiefs Police Chiefs are responsible for hiring & developing personnel Most tragedies like the George Floyd murder take place in Democrat run cities by cops trained by Democrat police chiefs"
fear,5.0,3.3160000000000003,"With all the looting,rioting,and race war conspiring going on, i am dreading if this scene in The First Purge 2018 will end up becoming a reality. The system does not think #BlackLivesMatter because the system can not fail those it was never designed to protect #BlackLivesMatters"
fear,6.0,3.956,"George Floyd was MURDERED by a police officer kneeling on his neck until it collapsed his windpipe. This is NOT okay. He was NOT resisting arrest, he was NOT a threat to the police officer is safety. We can NOT sit by while our fellow AMERICANS can be killed for just being black."
fear,6.0,4.03,Shocked to wake up & see Minneapolis on fire over the death of George Floyd It looks like a war zone People have had enough The senseless death of Mr Floyd people have had enough The cruelty to black men &amp; young boys has to stop Its not enough to just care we have to stop HATE
fear,4.0,3.27,"""wendy is is on fire"". Disturbing Footage. Protest over killing of #GeorgeFloyd . #minneapolisriots #BlackLivesMatter #Target #Minneapolis #MinneapolisRiot #riots #Looting #Autozone #JusticeForGeorge #viral #Video Don't miss any update, follow now"
fear,4.0,2.935,"The city has not ""become"" unsafe. it is BEEN unsafe for Black people, and they are making sure you are paying attention right now. Direct this at the officer who murdered George Floyd and the rest of them who have shot tear gas and rubber bullets at peaceful protestors."
fear,6.0,4.1560000000000015,"George Floyd would have not died if armed citizens were standing by. When the people fear the government, there is tyranny. When the government fears the people, there is liberty. #2A Thanks"
fear,4.0,3.1540000000000004,"If they tryna kill me, KNOCK ‘EM TF OFF! NDC Who It Is!#SelfPreservation is G! Use those same guns you use on your brother AGAINST THE ENEMY! It is NOT EVIL to save yourself! #Tupac #2Pac #GeorgeFloyd #Minneapolis #MinneapolisRiots"
fear,7.0,4.041,#georgefloyd is family thanks all of the protesters for joining them in standing for JUSTICE. They know we are all hurting and any decent human being who watches the video of police killing their Gentle Giant will also feel shortness of breath. #JusticeForGeorgeFloyd #icantbreathe
fear,8.0,5.025,Armed white protesters screaming in cops' faces over COVID-19 restrictions are granted first amendment protection while protesters reacting to the death of George Floyd are met with tear gas... and then they call #BLM a terrorist organization for being angry about it
fear,10.0,6.282,"we are in a dangerous new period of economic & racial crisis—a legitimacy crisis. Racial capitalism & regimes of articulation. It is power – political, economic, military – that draws the line between good & bad violence, between rebels and terrorists. #GeorgeFloyd"
fear,7.0,4.8210000000000015,"Imagine the violence and destruction of having an occupying force kill your people with impunity unless you make their gasping, agonizing death on live video go viral. Imagine that. Stuff can be replaced. #GeorgeFloyd cannot."
fear,4.0,2.777,"WHAT REALLY IS JUSTICE? A black cop who killed a handcuffed man was immediately charged with murder as he should be. A white officer murdered #GeorgeFloyd. Instead of an immediate arrest, the killer was just fired. #icantbreathe #blackinamerica #racism #racialbias #injustice"
fear,9.0,6.116999999999999,"George Floyd: suspected of forgery, murdered in the streets by police officers. Dylan Roof: shot up the Charleston Church, killing 9 people. Arrested peacefully. This country is so messed up and it is absolutely insane and sad."
fear,9.0,5.187999999999999,"Growing up as a kid I had several run ins with police and they always would say ""if you did not do anything then you should not be afraid"". Look at all these cowards. Defending a murderer. No accident. That cop killed George Floyd, an innocent man begging for his life. Cowards."
fear,6.0,4.2330000000000005,George Floyd was brutally and violently murdered by the Minneapolis Park Police. He was not violent. He was not combative. He was compliant. He was scared. And the last fucking thing he wanted was his mother. Fuck you if you think that city should not burn.
fear,4.0,2.5529999999999995,"a message to the All Lives Matter community: if a house on your street caught fire, would the fire department pour water on every house? no. they would pour water on the house that was burning because it needs help most. be compassionate. people keep dying. #BlackLivesMatter"
fear,5.0,3.499,"Mayor Jacob Frey is giving a speech about peace and radical love while announcing that he is authorizing an expanded set of power for the police that murdered George Floyd then shot, gassed, and attacked the people who came to protest the police involved murder."
fear,7.0,4.45,Psychologists say most murder witnesses experience PTSD; a mental health condition. Millions watched the #GeorgeFloyd video. We are all murder witnesses! Injustice is not simply a social ill. It triggers mental health crisis.' What you see in Minnesota is a virus called trauma.
fear,4.0,2.515,Keeping silent and not acknowledging the systemic and institutional racism that our nation clearly is plagued by is only contributing to this atrocity. Platforms that do not highlight police violence against black people are not solving anything. #BlackLivesMatter
fear,4.0,2.657,"So I am holding space for anyone that is hurting as a results of the murders of Ahmaud Arbery, Breonna Taylor, George Floyd and the countless other names in the list. Although this is not a replacement for therapy, this group will be facilitated by mental health professionals."
fear,4.0,2.631,"George Floyd had the cops called on him over a *possible* counterfeit $20 bill. He did not rob the store. He did not assault anyone. He did not resist arrest. He did beg for his life while a crooked cop held him down with a knee to his neck, suffocating him. #BlackLivesMatter"
fear,4.0,3.039,"On Tuesday GeorgeFloyd was killed by police in an incident in Minneapolis captured on video where an officer knelt on his neck for nine minutes as he lay on the ground. george is family say they want the ""four officers involved in his death to be charged with MURDER .."
fear,7.0,4.5470000000000015,"George Floyd was murdered by the police for being black. It is time to demand justice!!! ""Concerning nonviolence, it is criminal to teach a man not to defend himself when he is the constant victim of brutal attacks."" -Malcolm X #JusticeForGeorgeFloyd #JusticeForFloyd"
fear,4.0,2.546,DC- Do you all see this protector and promoter of murderous and brutal cops who destroy Black bodies in DC acting like he cares about Black people? We KNOW better. have the Blood of Black folks on their hands!!!
fear,4.0,2.656,"Mississippi mayor DEFENDS #georgefloyd is DEATH. #HalMarx tweeted: ""I did not see anything unreasonable. If you can say you can not breathe, you are breathing. Most likely that man died of overdose or heart attack"". His account has since been deleted. #JusticeForGeorgeFloyd"
fear,6.0,3.0860000000000003,Fuck Prison. His Family Deserves To Watch Him Die. The Same Way George floyd is Family And The WHOLE WORLD Watched Him Be Murdered. he is A COP They Only Gon Protect Him In There And Throw Em With More Racist Mfs!! FUCK THE POLICE! FUCK. THE. POLICE. FUCK YOU IF YOU FOR THEM
fear,5.0,2.655,Are you asking yourself what you can do? Are you feeling helpless and powerless? I just signed a petition to demand that the 4 police officers involved in murdered George Floyd be arrested and charged immediately. You should too:
fear,4.0,2.6009999999999995,"police response to armed protesters demanding Michigan be reopened during a pandemic vs. police response to unarmed protesters demanding justice for #GeorgeFloyd, murdered on camera by Minneapolis police officers THIS IS WHY #BlackLivesMater is so important"
fear,5.0,3.0660000000000003,This is the moment gunshots were fired outside the Stste Capitol and everyone hit the ground. My adrenaline was through the roof. Fortunately no one was injured. We were in the middle of an interview with a protester who had gathered to protest the killing of George Floyd.
fear,3.0,2.7430000000000003,"Elie Honig said ""this is deadly serious"" as if killing George Floyd wasn't"
fear,7.0,4.658999999999999,"RT the guy who hoped gay Trump supporters would get beaten to death in Chicago back in 2016, a complete hypocrite, bad cops contributed to George Floyd dying. Trump got Criminal Justice reform done. Stop talking before your hurt yourself."
fear,4.0,2.9520000000000004,This tweet is an incitement to violence. This white man was convicted of shooting at #BlackLivesMatter protesters in Minneapolis in 2015
fear,7.0,5.101000000000001,A white man was convicted for shooting five black men at a #BlackLivesMatter protest after the police killed Jamar Clark. trump is call to violence could easily lead to more vigilante bloodshed. it is long past time to #TakeTrumpOffTwitter
fear,4.0,3.18,"the THUGS was the ones who killed George Floyd. And Fuck You, we shooting back."
fear,4.0,3.1180000000000003,#GeorgeFloyd was murdered in cold blood by rascist #MinneapolisPolice The monster #DerekChauvin and his vile accomplices must be arrested and tried for murder. The whole world witnessed #GeorgeFloyd being suffocated to death #ICantBreath #BlackLivesMatter #JusticeForGeorgeFloyd
fear,4.0,2.749,"1 i have spent time reflecting on mlk is 1963 work ""Letter from a Birmingham Jail,"" and Langston Hughes' 1947 poem ""Who But The Lord?"", and his 1951 poem ""Cafe: 3 A.M."" George floyd is death is not an aberration, but a continuation of a horrific and recurring injustice in the U.S."
fear,4.0,2.614,i am just confused how we can get a ticket or arrested in NYC for jumping the turnstile in the subway but a policeman who purposely murder a man can not get charged? We all saw the video. There is no other evidence to be seen. He killed George Floyd and needs to be in prison.
fear,6.0,3.515,"After watching this video... I can definitely tell those where actual shots of actual guns being used. So, to conclude... first the police shot real bullets at people and then proceeded to attack the rest of us with rubber bullets. #BlackLivesMatter"
fear,5.0,3.787,"Earlier tonight the president of the United States threatened to use the military to kill people protesting the filmed murder of George Floyd This system is NOT here to protect us, it is here to exterminate Americans"
fear,5.0,3.709,Trump politicizing the death of George Floyd murdered by a cop . Look at this country right now. Its a complete disaster. This is on Trump and now hes on twitter glorifying violence.
fear,5.0,3.562,"When I hop on Twitter and the first thing I see is ""thugs"" & ""when the looting starts, the shooting starts"" in association with the rebellions happening. I just can not today and it is just begun. If only we could put that same energy into convicting George floyd is murderers."
fear,4.0,2.5380000000000003,"okay so,, white people can protest against a pandemic because they can not get their damn haircut while blocking the streets so that ambulances can not get to hospitals but black people cant protest over the murder of an unarmed black man? makes no sense to me #BlackLivesMatter"
fear,3.0,2.524,"Let me see. When a white man goes into a black church and kills the parishioners whom welcomed him with open arms, he gets a cheeseburger. NOW, we should wait and see what crime #GeorgeFloyd committed that caused his own death. Got it."
fear,7.0,5.43,"Pres trump is tweet taken down: ""When the looting starts, the shooting starts,"" after threatening to send the military into Minneapolis. What do you think of this for leadership during our tragic crisis over George floyd is killing?"
fear,5.0,2.877,"During the Ferguson Uprising, we were receiving expert tips & advice on how to deal with police state violence tear gas etc from activists in Palestine. ""The only thing necessary for the triumph of evil is for good men to do nothing."" Edmund Burke #GeorgeFloyd"
fear,6.0,3.562,Black Lives Matter // hold cops accountable when they commit senseless murder // Listen to POC and be an ally // we need to create a better world for all people // stand up to our tyrannical fascist government // i am tired of seeing innocent people killed by pigs &amp; racist idiots
fear,4.0,2.593,George Floyd murdered on camera from multiple angles. Cops filed objectively false statement about time/manner of death. District attorney hesitant to file charges. Protestors doing only thing that makes sense in insane situation. System fucked. Burn down. Start from scratch.
fear,5.0,3.055,"The wounds that are reopened each time Americans of color like #GeorgeFloyd are murdered because irreparable harm. As a former Public Defender, i have seen the harm too many times. We can not heal these wounds until we acknowledge the inequalities deep within our country."
fear,8.0,4.514999999999999,"Black people have been vote-shamed and talked down to for demanding more from the man who helped write the ‘94 Crime Bill and whose current criminal justice plan is *useless* in addressing racist, murderous police officers like the cop who killed #GeorgeFloyd. It has to stop."
fear,7.0,3.5929999999999995,"Hate and fear will always propagate more hate and fear. This also applies to love and understanding. If we want to better this world, We HAVE to live it in our everyday lives. ESPECIALLY as we react to senseless tragedies like Ahmaud Arbery and George Floyd. God be with them."
fear,7.0,4.774,My honest opinion... this guy should suffer the same fate as #GeorgeFloyd did. He should feel the same pain and agony of this unnecessary murder. I do not condone killing people but being taking into custody is not enough. An example must be set... prosecute him to the max!!!
fear,4.0,2.571,"People and bots on this awful website are suggesting George Floyd staged his death, or is not dead at all. they are also claiming staged the arrest of For some, it is easier to concoct conspiracy theories than sober up to the cruel realities we are facing."
fear,6.0,4.045,"Minneapolis Protests Over Killing of George Floyd Intensify, Trump Threatens to Send in Military With Green Light to Open Fire! The President of the USA is threatening live fire on his own citizens! Crazy Trump needs a straight-jacket! via"
fear,4.0,2.765,#Breaking: Hennepin County Attorney Mike Freeman says Derek Chauvin charged with 3rd degree murder and manslaughter in death of #GeorgeFloyd
fear,4.0,2.765,"Hennepin County Attorney says Fmr. Officer Derek Chauvin charged with 3rd degree murder, manslaughter in the death of George Floyd. #breaking"
fear,4.0,2.905,Former Minneapolis Police Officer Derek Chauvin has been charged with third degree murder and manslaughter for his role in the death of George Floyd. More charges may be pending.
fear,3.0,2.515,"oh, look at that, people started to get violent and dangerous, and the murderer was taken into custody. peaceful protest does not work. burn the motherfucker down. #BlackLivesMatter"
fear,4.0,2.5130000000000003,Who do you call when the racist President condones it and calls for even more violence? #DerekChauvin needs to go to prison. So does Donald Trump. We are so broken. #GeorgeFloyd #MinneapolisUprising #SayTheirNames
fear,5.0,3.906,"This was a riot from when the Giants won the World Series, no one was shot at or gassed and they were protesting BASEBALL. but when poc protest MURDER they are criminals who need to be shot?? Ok #BlackLivesMatter #Minneapolis #JusticeForGeorge"
fear,3.0,2.774,"Brian Flores shared with me what was on his heart after killing of George Floyd: ""Many people who broadcast their opinion on kneeling or the hiring of minorities do not seem to have an opinion on the recent murders of these young black men &amp; women."" Story:"
fear,4.0,2.656,"We are devasted by the brutality and violence committed in Minneapolis. APsi stands in solidarity with our black hermanos y hermanas. Their fight is our fight and we ask you to help advocate and unite each other. We see you, we hear you, we support you #blacklivesmatter"
fear,4.0,2.905,Former Police Officer Derek Chauvin has been arrested in the death of #GeorgeFloyd. Chauvin was seen in the video kneeling on george is neck. he is now charged with Third-Degree Murder and manslaughter. #abc13
fear,4.0,3.102,"Protesting the murders of Ahmaud Arbery, Breonna Taylor, and George Floyd here in downtown Atlanta! These white supremacist police officers need to stop killing black people for no reason every single year smh. We just justice now!! #BlackLivesMatter"
fear,4.0,3.108,"In Minnesota, 3rd degeee is known as a depraved-heart murder, which he obv meets that requirement. But for someone who is shot that many black folks before, it is clear HE KNEW WHAT HE WAS DOING #RAISETHEDEGREE #NoJusticeNoPeace #BlackLivesMatter"
fear,7.0,4.021,"John Brown white guy thought #BlackLivesMatter so in 1859, he raided an arsenal at Harpers Ferry to arm slaves and lead a rebellion. Brown was convicted of treason, sentenced to death and executed. These were brown is final words."
fear,5.0,3.73,"Dereck Chauvin had his knee on George floyd is neck for ~EIGHT minutes and gets charged with manslaughter meaning the murder was unintentional. You mean to tell me that I can strangle someone for 8 whole mins and a court will say ""oh she did not mean to kill them"". #SoundsAboutYT"
fear,5.0,3.233,DEVELOPING: 150 people shutdown 14 & U St. in DC over the death of #GeorgeFloyd. they are not satisfied with the arrest of former Minneapolis Police Officer Derek Chauvin. Some are outraged he is only facing 3rd degree murder &amp; manslaughter. Some want 1st degree charge. #DCProtest
fear,6.0,4.308999999999998,Photo on the left is of black Minnesotans being tear gassed by police for protesting the murder of George Floyd by MPD. Photo on the right is of a terrorist bombing in Mogadishu that a member of my family was killed in. You are a despicable human being. I hope you get help!
fear,4.0,2.9850000000000003,I do not believe this statement. If there was no traumatic asphyxiation then it was the cop on his back not the cop on his neck that killed him & they arrested the cop most visible in the video. But we have this photo now. All 3 cops on #GeorgeFloyd should be charged w/murder.
fear,5.0,3.91,HAPPENING NOW: Thousands march through downtown #Houston to protest the police killing of #GeorgeFloyd in Minneapolis. The Houston native dying in custody Monday night.
fear,4.0,2.97,"Calmer now with loud and ceaseless chanting at the White House, among the shouts here: George Floyd, say his name/No morals, no peace/Stop killing us/I can not breathe. ""None of us WANT to be here in the middle of a pandemic,"" a protester yells out from the crowd behind me."
fear,6.0,4.12,"George Floyd was killed for a $20 bill, that is the craziest thing to get out of this madness. It was not only a racist cold blooded incident but shows us how capitalism has destroyed the American society. How systemic racism and institutionalized oppression is being enforced by"
fear,6.0,3.711,#HappeningNow Volunteers give out masks to crowd for #COVID19 protection as they wait to march against police brutality and killing of #GeorgeFloyd
fear,5.0,3.379,"This is at Hiawatha Ave and Lake Street. Police have started firing flash bang grenades, rubber bullets and smoke bombs. #GeorgeFloyd"
fear,9.0,4.642,put the full force of the federal government on the George Floyd murder by a police officer and the police officer was arrested. This has nothing to do with Trump. But the left has abandoned COVID safety guidelines and are currently attacking the White House.
fear,4.0,2.891,It looks like it. This is awful. Who is actually morning for George Floyd. Do they even know who they were paid to riot for? i am mad. This smells to high heaven. A man was murdered and I mourn.
fear,5.0,3.1210000000000004,"I can not help but think the current hell we are experiencing is part of the plan to fuel chaos, unrest & fear in the US. Remember who Trump works for.. #RussianAsset #RussianOps #TrumpPandemicFailure #BlackLivesMatter"
fear,5.0,2.61,"recognize that, as we stand for/with THHF Black team members past, present, and future and Black artists past, present, and future. We stand to help end systemic police abuse. Hip Hop grew from concrete cracks of oppression to fight back. Rest in Power George Floyd -THHF"
fear,5.0,3.454,"Ask your kids if they are OK. They are NOT OK. They have all watched a man die on TV, or YouTube, or Twitter or Instagram or Snapchat. They all watched a man murdered. They all watched #GeorgeFloyd #Murdered. They are not OK. We thought #COVIDpandemic was Traumatic? + #PTSD."
fear,6.0,3.4219999999999997,"you are kidding right? I mean come on. 1. The facts are in the pictures and videos... 2. Tragedies are always accidental and normally can not be prevented, so how is kneeling on #GeorgeFloyd ‘s neck for about 9 minutes a tragedy and not police brutality?"
