sentiment,sentiment_count,sentiment_score,tweet_text
anger,2.0,1.5659999999999998,I am for violence if nonviolence mean we continue postponing a solution to the American black man problem just to avoid violence Malcolm X PhillipsProductions GeorgeFloyd BLM BlackLivesMatter justiceforgeorgefloyd RVA DMV policebrutality Sony missouri Riots
anger,2.0,1.7180000000000002,stop attacking and start trying to bring people together invite family member of BlackLivesMatter invite AfroAmerican leader Listen They Want to be heard Start a National conversation with PoliceBlack leader Now EmpathyDay
anger,1.0,0.7879999999999999,THE TROOPS ARE OUT IN FULL RIOT GEAR DCProtests BLACKLIVESMATTER – at National Mall
anger,2.0,1.242,Injustice anywhere is a threat to justice everywhere Dr Martin Luther King Jr RIP GeorgeFloyd BreonnaTaylor AhmaudArbery and to many more Say their name
anger,1.0,0.7879999999999999,City is shutting it down enforcing curfew People moved out of area Streets are clearing out I saw at least a half dozen people get arrested Many looter have left the area but there are straggler riots2020 georgefloyd phillyprotest
anger,4.0,1.987,Most of the violence I witnessed today wa by white men dressed in all black clearly carrying tool to break shit They came out looking for trouble and to make u look bad So many video of the same group are emerging LOOK CLOSER BLM BlackLivesMatter phillyprotest
anger,1.0,0.569,Things have escalated at the GeorgeFloyd protest outside the White House since I left around 90 minute ago
anger,3.0,1.835,Breaking Dallas A young man that wa allegedly trying to protect his store wa brutally beaten by a mob This is a despicable act if he is not dead he would probably have life long injury GeorgeFloyd
anger,3.0,1.777,To all my fellow witch out there doing spellwork and protesting to make a difference feel free to use these sigils I created to help amp up the energy Stay safe and keep fighting the power blacklivesmatter
anger,1.0,0.667,Door to Michael Kors store in Georgetown is smashed Other store hit here GeorgeFloyd
anger,2.0,1.5709999999999995,Incredibly tense scene here in WashingtonDC a protestors clash with riot police Some protestors are using firework and water bottle against the line of police This is only 200 metre from the White House GeorgeFloyd – at The White House
anger,2.0,1.6119999999999999,PHILADELPHIA captured by ME Philadelphia Philly GeorgeFloyd riots2020 BlackLivesMatter lockdown
anger,2.0,1.6119999999999999,Вот так выглядит центр Вашингтона после массовых беспорядков сгоревшие машины разбитые витрины перевернутые мусорные баки Я работал на месте Heres what Downtown DC look like after the riot riots2020 WashingtonDCProtests BlackLivesMatter
anger,4.0,2.965,Nihilism on full display across America Leftist anarchist engaging in domestic terrorism aided and abetted by countless useful idiot Forgotten in all of this George Floyd riots2020 GeorgeFloydProtests
anger,4.0,2.693,Today mark the 99th Anniversary of the Burning of Black Wall Street aka TulsaRaceMassacre ‘Demand for justice grows nearly 100 year after racist mob destroyed a Black neighbourhood with impunity BlackLivesMatter
anger,8.0,4.579999999999999,2 Riots that are in response to sport team victory v the death of unarmed black citizen are treated differently by the press 3 Anarchists and white supremacist group who dont give a damn about GeorgeFloyd are using this moment to create violence and chaos
anger,4.0,2.6860000000000004,People against these protest and riot need to understand it not just about George Floyd it about the injustice black people have been facing for year The death of George Floyd only reignited the match It wa just a matter of time before these demonstration started
anger,5.0,3.999,Two thing are true The fringe agitator that used peaceful protest to commit arson and riot are deplorable And the rage animating the protest about George Floyd and police killing in general is legitimate and warranted
anger,2.0,1.6119999999999999,privileged white kid going back and forth between posting black life matter post and saying riot arent the answer
anger,3.0,1.892,i support black life matter BUT they have every right to protest BUT george floyd and many others death were unjust BUT i understand why theyre rioting BUT SHUT UP
anger,2.0,1.495,You cant fight hate with hate man State College resident gather at the Municipal Building in support of BlackLivesMatter – at State College Municipal Building
anger,2.0,1.385,how is the whole world not FUMING over whats happening right now how do people NOT see whats wrong BLACK LIVES MATTER YOURE A PIECE OF SHIT IF YOU DONT USE OUR PRIVILEGE AS WHITE PEOPLE CORRECTLY STAND UP FOR THE BLACK COMMUNITY YOU DUMB FUCKS
anger,2.0,1.784,Lets not confuse these rioter and looter with the peaceful protester They are opportunist who care nothing about GeorgeFloyd nor police brutality When you stand with them you provide tacit endorsement to their action Condemn them early and often
anger,2.0,1.6119999999999999,In west philly near 52nd and arch where there are two burnt out police vehicle Large crowd on one end of street heavy police presence on the other riot georgefloyd phillyriots
anger,6.0,4.141,Its getting bad antiterrorism unit out fed out this is all of them posted up at the liberty bell Insane This shit is so fucking wrong Fighting anti police brutality protest with brutality is great Philadelphia GeorgeFloyd
anger,4.0,2.386,DC Councilmembers Ward 4 and Ward 7 ignore the police brutality and murder in their ward and consistently demand more police VOTE THEM OUT TUESDAY BECAUSE BlackLivesMatter Vote in Ward 4 and in Ward 7
anger,3.0,1.652,It wa inspiring to see more than 1000 Virginians march peacefully today in Leesburg to honor George Floyd and demand change Im listening Im going to keep showing up And a your Congresswoman I will do everything I can to fight injustice in America
anger,2.0,1.5830000000000002,Stop using one dude deciding to smash the window at my synagogue a an excuse to condemn the protest That wa HIS fault not the Black Lives Matter movement fault
anger,1.0,0.35100000000000003,this man said he wouldnt remove his knee from GeorgeFloyds neck
anger,3.0,1.827,WashingtonDC DC protestors confront a rioter Shout TAKE HIS ASS He wa causing damage to a side walk He wa handed over to DC police by protester in DC GeorgeFloyd ThisIsWhyWeKneel GeorgeFloydWasMurdered WashingtonDCProtests
anger,3.0,2.186,We demand justice for George Floyd and an end to police brutality JusticeForFloyd Muslims4Justice JusticeBringsPeace IcnaCSJ SilencePromotesViolence
anger,1.0,0.569,and that Police Inspector just de escalated a protest on 52nd Street Thats how you handle the situation BLACKLIVESMATTER BlackLiveMatters
anger,3.0,2.4320000000000004,Please spread this so official understand what we are fighting for Arresting the cop involved in the Floyd murder is not enough BlackLivesMatter
anger,4.0,2.705,Pleas to looter by business owner a fire fighter work to quell a blaze near 60th and chestnut Hoping that by identifying a Blackowned theyll be saved This night ha been hard on WestPhilly riot GeorgeFloyd chaos
anger,3.0,2.112,This is crazy WashingtonDC protests2020 riots2020 GeorgeFloyd looting protest riot coronavirus USAonFire
anger,2.0,0.985,The audacity of white antifa member to hijack a black life matter protest ignore black protester wish and destroy their livelihood by looting their business is astounding So disrespectful and selfish
anger,3.0,2.004,We protested and u said were complaining to much Then we record and u say not enough evidence now we are fighting back and ur now telling u this isnt the right way so what is the right way Im listening BlackLivesMatter
anger,4.0,2.539,This video is so wrong so emotional and so disturbing but people need to see it The way law enforcement is violently showing prejudice and blatant racism is disgusting on so many level BlackLivesMatter is a humanitarian issue Stand up against this behavior
anger,4.0,2.079,Stop burning our city I spent last night in WestPhilly People worked for YEARS to build it up to bring in business end food desert bring pharmacy and service These riot will set u back Jobs lost blight We must saveourcity GeorgeFloyd BlackLivesMatter
anger,2.0,1.56,Rep Joyce Beatty joined others in her home state of Ohio on Saturday morning to protest the killing of George Floyd at the hand of Minneapolis police Shed been there almost two hour before the pepper spray hit
anger,2.0,1.5230000000000001,Stonewall wa a riot and it a damn shame many of u need to be reminded of it Reflect on our herstory a great many of yall are exhausting but I still stand in solidarity So stan with u TransRightsAreHumanRights BlackLivesMatter OurPrideMustBeIntersectional
anger,3.0,1.773,As the sun come up on the carnage from this weekend a the nation still grapple with effect of Covid19 a community across our nation reel from the murder of GeorgeFloyd I reflect upon your own word I dont take responsibility at all and thank you for the reminder
anger,3.0,2.081,Stop letting others convince you that vandalism rioting and looting is not a part of every revolutionprotest These people are ANGRY They got yall talking about rioting looting more than George Floyd People always gonna steal and vandalize FOCUS ON THE ISSUE
anger,1.0,0.735,CHANGE DOT ORG IS DELETING ALL TWEETS ABOUT THEM AND THEIR SERVER BEING DOWN THEYRE TRYING TO STOP US FROM SIGNING PETITIONS AND ENFORCING CHANGE WHICH IS THE WHOLE DAMN POINT OF THEIR EXISTENCE SPREAD THIS DONT LET THIS STAY SILENT BlackLivesMatter
anger,3.0,1.4369999999999998,Just shared a message on ongoing challenge in America with my NA colleague BlackLivesMatter amp we will fight systemic racism amp inequality wherever we find it
anger,4.0,2.589,In the wake of the horrific death of George Floyd Breonna Taylor amp Ahmaud Arbery please see the statement A Call to RAISE Responsiveness for Equity amp Social Justice across Injustice Anywhere is a Threat to Justice Everywhere Dr Martin Luther King Jr
anger,5.0,3.62,Antifa is a terrorist organization hell bent on wreaking havoc in our street Theyve hijacked the peaceful protest in memory of George Floyd and are using it a a cover for their anarchy Dont let them get away with it
anger,3.0,1.935,NOW A fourth consecutive day of protest over George Floyds death is starting near the White House after a second night of clash and damage in downtown Washington Its calm in Lafayette at the moment with about a hundred chanting at armored Secret Service and Park Police – at The White House
anger,2.0,1.382,We demand the arrest of ALL the officer involved in the murder of GeorgeFloyd WeAreDoneDying JusticeForGeorgeFloyd
anger,1.0,0.5,May 31 2020 we protested for GeorgeFloyd and many others who faced injustice Here are some picture I took in Norfolk VA
anger,1.0,0.485,IF YOU CAN READ THIS DC PROTESTERS NEED YOU TO TWEET AND DEMAND LET PEOPLE KETTLED AT 15th amp You NW AND 14TH amp SWANN NW GO NOW StopMPD
anger,4.0,2.8229999999999995,Baltimore wa beautiful today Also notice how when cop dont incite violence and start riot there arent any BlackLivesMatter BaltimoreProtest
anger,4.0,2.766,Im truly sick of seeing my black brother and sister constantly murdered like our life arent worth it This hurt This is why we say BLACK LIVES MATTER If you dont see that shit still then you are part of the damn problem
anger,2.0,1.556,the protestors being arrested and harassed tonight are normal people They need sleep They have work tomorrow They are exercising their first amendment right to protest the murder of Black people End the curfew and let them go dcprotest BlackLivesMatter
anger,4.0,3.033,If You Werent Furious Over George Floyds Murder Spare Us Your Outrage Over Broken Store Windows via
anger,2.0,1.6119999999999999,lol floyd family thinking these riot and protest are JUST about him chile stop it you getting too much dip on ya chip read the room this is bigger than one person
anger,5.0,2.7319999999999998,today is PA Primary day Want change go vote If you were out protesting or rioting these past few day because youve been unhappy—go vote and keep on fighting for justice phillyriots phillyprotest BlackLivesMatter
anger,4.0,2.866,My latest on When Christine of WestPhilly confronted looter they kindly redirected their crime to the biz next door They said Im sorry I apologize Listen to why and how and who helping them riot GeorgeFloyd phillyprotest
anger,4.0,1.6719999999999997,NOW Hundreds are taking a knee and chanting near the White House for a fifth day of protest over George Floyds death back even after two day of escalating force from police This might be the most people Ive seen gather this early in the evening – at Lafayette Square Park
anger,2.0,1.4,I hope this put to rest the anti gun lobby question Why do you need a gun that hold more than 10 round 2A MolonLabe AllLivesMatter BlackLivesMatter GeorgeFloyd RiotsNotProtests COVID19 is OVER
anger,3.0,1.769,Day 5 of GeorgeFloyd ICantBreathe protest in DC Ppl here told me theyre upset by Trumps threat to deploy troop to US city Hes trying to provoke and scare u one woman said By The Way the fence preventing demonstrator from entering the Lafayette Square is new – at Lafayette Square Park
anger,3.0,2.1919999999999997,If all black life matter and they do where is the outrage over 77yearold St Louis retired Police Captain David Dorn being shot dead by looter when he tried to get them to stop looting a local pawn shop AllLivesMatter BlackLivesMatter
anger,1.0,0.853,this guy attacked teenager who were placing Black Lives Matter poster on the trail in Bethesda
anger,1.0,0.5,Black life matter doesnt mean only black life matter So shut the fuck up bout All life matter
anger,2.0,0.8999999999999999,thank you for your support of the black community and addition of the BlackLivesMatter group hashtag Not surprised there now an All Lives Matter group Please remove this tag a it is offensive
anger,1.0,0.667,Near the Natl Archives home of the Constitution a agent mock protestors saying he cant hear them a they shout and march DCProtests BlackLivesMatter
anger,4.0,2.7909999999999995,This shit is truly sickening This is the literal reason there are riot andor protest BlackLivesMatter BLM
anger,1.0,0.485,Being annoyed that the BlackLivesMatter movement is all over your TL say something about you
anger,2.0,1.807,car lined up outside the White Oak Rec Center rn for Space of Outrage a caravan protesting police brutality here in MoCo Itll travel to the White Oak police station then to Wheaton Plaza blacklivesmatter – at White Oak Community Recreational Center
anger,3.0,1.77,Weve hit a week of protest over George Floyds death and even though it hot and humid a few hundred people are on the move from the White House to the Capitol Numbers are smaller but with talk of a massive march this Saturday it likely people are saving their energy
anger,5.0,2.898,Truly disappointed to see the statue of Gandhi outside the Indian embassy in DC desecrated—graffitied with profanity by some who have hijacked the peaceful intent of protest against the horrific and unjust death of George Floyd As a nation a people we must be better
anger,3.0,2.228,Oh good People on my Facebook are starting to see because they have video of an old white man being shoved by some police in Buffalo YOU HAVE HAD YEARS OF VIDEO OF BLACK MEN AND WOMEN BEING HARASSED AND MURDERED BY POLICE WHY DID THAT NOT OPEN YOUR EYES BlackLivesMatter
anger,2.0,1.535,Dont EVER STOP FIGHTING BlackLivesMatter
anger,4.0,2.303,Many of u are not ok We have a right to be upset tired frustrated and hurt to say the least But here is something to uplift u and restore our strength in this long fight reminding people exactly who we are the blacklivesmatter
anger,3.0,1.561,You heard her If you were in attendance make sure you file a formal complaint Even the revolution requires some annoying paperwork BlackLivesMatter richmondprotest Richmond
anger,1.0,0.561,RRG with the new fit Our guy representing BlackLivesMatter
anger,2.0,1.7180000000000002,The president just retweeted a post attacking the character of George Floyd
anger,2.0,1.8519999999999999,The killing Trumps brutality nor complicity can keep u out of the street DivestfromMPD blacklivesmatter DCProtests
anger,3.0,2.597,i called his wife out for being racist and now he a week late threatening to have IllinoisPolice come to my state and MURDER me like theyve done to countless other black life BlackLivesMatter dontberacist racistexposed
anger,2.0,1.7180000000000002,tRump retweets RightWing video attacking GeorgeFloyds character after saying Its a great day for Floyd TheResistance VoteOutTheGOP tRumpTrainWreck VoteBidenToSaveAmerica BlackLivesMatter
anger,2.0,1.535,Stating that BlackLivesMatter is symbolic but many of our employer wont And amongst those who do their action couldnt be more in contrast with what the movement is fighting for Individually if you say it tweet it and believe it also consider donating to the cause
anger,4.0,2.008,We cant say BlackLivesMatter until we a a city invest boldly to end deep injustice amp inequity in housing education wealth income health amp violence of which our Black neighbor bear the brunt Heres what I told about the substance we need behind the symbol Embarrassed or blushing
anger,2.0,1.77,Our anger is not just about police brutality say Roger Campbell II one of the speaker addressing protester at the Lincolnmemorial He describes the talk he had with his parent at THE AGE OF SIX about how to stay safe while dealing with police DCProtests GeorgeFloyd – at Lincoln Memorial
anger,1.0,0.688,Prince from MAD Make A Difference Whatever make you mad what can you do to make a difference BlackLivesMatter BlackLivesMatterDC YangGang dcprotest NoJusticeNoPeace
anger,2.0,1.535,some of my favorite picture from yesterday I will not stop fighting with you until the system change for the better blacklivesmatter blm blmdc – at The White House
anger,1.0,0.485,We DEMAND to publicly commit to DefundPolice DCProtests dcprotesters DC DCMayor DCvalues DefundThePolice StopMPD WeKeepUsSafe NEARAct DecrimNowDC NoNewJailsDC BlackLivesMatter BlackLivesMatterDC BlackLivesMatterPlaza BLMDC Bl
anger,3.0,2.185,SENDING A MESSAGE A peaceful protest made up in large part of student from local and nearby HBCUs ha gathered in front a part of ongoing demonstration denouncing police brutality following the death of George Floyd – at 6ABC WPVITV
anger,3.0,2.2769999999999997,VIDEO A week after protester set fire and looted in Richmond those also fighting try to overshadow the violence with music and faith GeorgeFloyd Richmond Richmondprotests RVAprotests RVA
anger,2.0,1.7180000000000002,This morning Trump is attacking on Twitter for saying that BlackLivesMatter is meeting with George Floyds family to pay respect Which country do we want to be
anger,3.0,1.7700000000000002,The March to resist inequality There is power in number and your presence matter Join u a we fight 2 battle a one JUNE 12th BlackLivesMatter BlackTransLivesMatter BlackLesbianLivesMatter BlackGayLivesMatter BlackBiLivesMatter BlackQueerLivesMatter LGBTQ
anger,2.0,1.1520000000000001,Peaceful Black Lives Matter protester said they were met with insult and offensive display while marching through Franklinville New Jersey on Monday
anger,1.0,0.7290000000000001,George Floyd and Derek Chauvin bumped head when working security at the same club Chauvin had a motive based on their prior altercation The plot thickens
anger,2.0,0.9620000000000001,Damn these photo speak volume Anti lockdown protest sign v BlackLivesMatter one
anger,3.0,1.832,LATEST — National Italian American Foundation condemns the destruction of Christopher Columbus statue nationwide Statement Just Out We believe that to vandalize and remove the Columbus statue is culturally insensitive and divisive BlackLivesMatter Columbus
anger,2.0,1.4269999999999998,If you really believe All Live Matter you should be enraged by the systemic racism and injustice that brown and black people are enduring Maybe a visual will help you understand why people are TIRED blacklivesmatter Equality
anger,1.0,0.828,End the hate RIPROBERTFULLER SAYHISNAME BlackLivesMatter
anger,1.0,0.7340000000000001,COME OUT Thousands gathering RIGHT NOW at Broad and Callowhill 400 N Broad to Revolt Against Racism blacklivesmatter phillyprotest
anger,5.0,3.256,OUTRAGEOUS Namely and have HORRIBLE history with addressing police misconduct violence amp murder ignored call to address health inequality BEFORE COVID Their policy amp practice are in direct opposition to BlackLivesMatter
anger,1.0,0.853,This is Jillian she wa attacked in Marconi Park while carrying a Columbus suck a Black Lives Matter sign in South Philly One of the men wa arrested phillyprotests
anger,1.0,0.8240000000000001,Curious How many of you learned about the Tulsa Race Riots in School blacklivesmatter tuesdayvibes
anger,1.0,0.485,620 in Allentown amp Reading BlackLivesMatter protest demanding to DefundPolice invest in black community amp getting 45 out of office LasVidasNegrasImportan
anger,4.0,2.9960000000000004,DMV Black Folks it come off a very disingenuous to be screaming Black Lives Matter and fighting to end racism but putting on a jersey or Tshirt on the weekend BlackLivesMatter
anger,2.0,1.618,strikeforblacklives TOMORROW We strike for those murdered by DQuanYoung MarqueeseAlston JeffreyPrice TerrenceSterling RalphaelBriscoe BlackLivesMatter DefundDCPolice DefundMPD JUNETEENTH2020 DCStatehood DC BlackLivesMattters BlackLivesMatterPlaza
anger,1.0,0.7190000000000001,That owl screamed BLACK LIVES MATTER AND FUCK 12
anger,5.0,2.637,Powerful speech by leader at Judiciary Square to demand DefundMPD and CancelRent Kicking off this historic Juneteenth Day of Action in defense of Black life let go BlackLivesMatter – at Judiciary Square Metro Station
anger,1.0,0.667,Shout out to the Ray boy for writing amazing Juneteenth essay BreakingSystemicOppressions BlackLivesMatter
anger,2.0,0.8899999999999999,The Spanish embassy saying nothing about BlackLivesMatter but expressing regret at the destruction of a statue of somebody who beat indigenous people and wa complicit in their genocide tell you all you need to know about any politics that could emerge around the term Hispanic
anger,4.0,2.247,As a Black woman who ha worked extremely hard to earn 2 degree fight adversity overcame obstacle to get where I want to be Im appalled At a time when were fighting for BlackLives we dont need such ignorance blackwomenmatter blacklivesmatter tokyotoni racist
anger,1.0,0.603,Bowsers first comment in day on heightened tension at Black Lives Matter Plaza and around DC a protester ready for another night of demonstration
anger,1.0,0.853,This wa MayorBowsers BlackLivesMatterPlaza early in DC 62720 seen here attacked protestors and unhoused folk EVERY MORNING Weve been telling the world for year no one is listening DC resident are under siege Where tf are yall BlackLivesMatter – at Black Lives Matter Plaza
anger,1.0,0.828,Breonna Taylor Korynn Gaines Elijah Mcclain George Floyd I hate doing this everyday Police reform is needed NOW
