sentiment,sentiment_count,sentiment_score,tweet_text,tweet_text_tmp
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,4.0,2.638,RT Bill de Blasio Needs to Resign By Defending Police Violence He Has Betrayed New Yorkers my new piece for ⁦,needs resign defending betrayed 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.766,RT I want to offer solidarity to all those grieving and fighting for a better world I feel anything I say is puny but it…,want offer grieving fighting feel say 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.6789999999999998,RT These riot are NOT peaceful Many MANY innocent people have died Dont let the medium rewrite history J…,died let rewrite 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.6789999999999998,RT These riot are NOT peaceful Many MANY innocent people have died Dont let the medium rewrite history J…,died let rewrite 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,3.0,1.852,RT they just pepper sprayed a black man TO DEATH in his jail cell in brooklynrest in peace Jamel Floydsaytheirnamesblack…,pepper sprayed 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.6789999999999998,RT These riot are NOT peaceful Many MANY innocent people have died Dont let the medium rewrite history J…,died let rewrite 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,3.0,1.381,RT How much yall wanna bet that no one robbed looted or damaged Besta Pizza or Comet Pizza in DCAmericaOrTrump prote…,wan bet robbed looted damaged 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
sadness,2.0,1.3289999999999995,RT why is it 8am and i am literally teary eyed that kpop twitter hijacked the hashtag to drown out the rac…,hijacked drown 
