tweet_text,sentiment,sentiment_score,tweet_text_tmp
yeah yo people keep talking to me like they crazy im rey start getting mad,anger,1.188,keep talking crazy start getting 
The riot in Baltimore city are bad fire,anger,2.065,
This for my father who be hating on me,anger,1.656,hating 
my parent work in the city amp had to come home early bc of the riotsI shouldnt have to worry about my parent safety while at work,anger,1.6119999999999999,had come have worry 
i dont hate u jake u just yelled in my ear,anger,1.489,hate yelled 
I had waaay too much fun at the buck Im never gonna live that shit down facewithtearsofjoy pistol too turnt Tris strike again,anger,1.294,had gon live 
BOLD VINTAGE bomb collision Not apart of the sale Shop Now,anger,1.375,
Justice Frames bomb collision glass Back2Business laptopcomputer creditcard Shop our 5 SALE many style to choose from checkout code…,anger,1.375,shop choose 
Reviews KenWoo Another happy Client bomb collision Shop our 5 SALE many style to choose from checkout code…,anger,1.375,kenwoo shop choose 
Justice Frames collision bomb seenoevilmonkey MUST HAVE bomb collision Shop our 5 SALE many style to choose from checkout code FIVE…,anger,1.375,have choose 
2 and 1 frame collision bomb Back2Business laptopcomputer creditcard Shop our 5 SALE many style to choose from checkout code FIVE…,anger,1.375,shop choose 
Shop this inspired look HOLLYWOOD Frames smilingfacewithsunglasses collision bomb Back2Business laptopcomputer creditcard Shop our 5 SALE many style to…,anger,1.375,shop inspired shop 
We need healing amp peace In your anger do not sinand do not give the devil a foothold Ephesians 42627 NIV FreddieGray Baltimore,anger,1.53,need give 
Its to early to be fighting in the hall,anger,1.535,fighting 
I hate when i feel like im bothering somebody,anger,1.172,hate feel bothering 
Listing to while watching these riot in my city BaltimoreStrong PrayForBaltimore WarHead Confrontation,anger,1.6119999999999999,watching 
1 minute everyone is hating on Bruce and the next minute yall are stanning for him NOT ON MY WATCH NOT ON MY WATCH,anger,1.656,hating stanning 
my heart beating hella fast Im soooooo mad,anger,1.537,beating 
Suicide squad is gonna slay,anger,1.2400000000000002,gon slay 
ID FEEL LIKE SUCH A BLOODY BAD PERSON WHEN THEYD MESSAGE ME AND ID HAVE NO CLUE WHO THEY WERE,anger,1.234,feel message have 
When we starting hurting theirs They will get their shit together expressionlessface,anger,1.8459999999999999,starting hurting get 
Seriously hate her for making me watch that nasty as video unamusedface facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,anger,1.5,hate making watch 
Ill be pissed if the Ravens dont pick Melvin Gordon or a Wide Reciever,anger,1.227,pick 
Fighting violence with violence is never a good idea An eye for an eye make the whole world blind,anger,2.2769999999999997,fighting make 
I swear I need my punch line published facewithtearsofjoy facewithtearsofjoy I be eating bitch up with my smart as mouth,anger,1.516,swear need published eating 
how are there people justifying the action of the peoole in the riot what the hell is wrong with you,anger,1.641,are justifying 
Monique amp I are terrible facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy I would hate u too if I were everyone else Lol,anger,1.516,hate 
I dont have time to argue opinion because that get me nowhere besides being heated,anger,1.279,have argue get heated 
I feel like shit and these crazy vivid dream Ive been having make me feel like Im losing my mind,anger,1.6829999999999998,feel having make feel losing 
This riot escalated,anger,1.3569999999999998,escalated 
Look like ant attacking food,anger,1.7180000000000002,look attacking 
Theres a difference between protest and being a piece of shit who hurt innocent people and property,anger,1.1340000000000001,s hurt 
I dont hate race I hate idiot,anger,1.389,hate hate 
Dariens tweet just destroyed your argument,anger,1.3330000000000002,destroyed 
I hate Perry hall thug these dude have huge house but still act like they live in North Avenue lmao,anger,1.4340000000000002,hate have act live 
Ill pay for your shit if u whip to taco bell smirkingface,anger,1.4369999999999998,pay whip 
I can feel your energy from two planet away I got my drink I got my music I will share it but today Im yelling DontKillMyVibe musicalnote musicalnotes,anger,1.4489999999999998,feel got got share yelling 
Im still trying to recover from the as kicking your dad gave me,anger,1.3030000000000002,trying recover kicking gave 
Baltimore mom slap and scold rioting son in front of everyone inspirationallmomsshoulddothis,anger,1.306,slap scold 
Soooo now this damn riot is over east godamn 47 Smh,anger,1.5230000000000001,
Thanks to this dumbass riot shit im stuck franklinsquarehospital Somebody come get me and take me home My dad not answering the pne,anger,1.3609999999999998,stuck come get take answering 
Shep Smith on Baltimore Protests Seems Like Palestinians and the Israeli Army Fighting via,anger,1.535,seems fighting 
Islanders trying to play more aggressive Aka cross checking everyone everywhere,anger,1.2280000000000002,trying play checking 
I will right here up Essex on campus today until further notice nigga talkin about riot an shit smh i never thought that would be here pensiveface pensiveface pensiveface,anger,2.185,right talkin thought 
Bout to become a pot head mapleleaf amp and drug addict pill man life is forcing me down this road and im damn near there flushedface pray4me,anger,1.6529999999999998,become forcing flushedface pray 
Whats the point of arguing any more when the opposing side of the debate retort to being hostile Youve already lost,anger,1.893,arguing lost 
why thank you Hopefully Im not too annoying Im just very peeved,anger,1.158,thank 
Pink wig thick as give em whip lash,anger,1.109,give 
Im no longer arguing over that I dont like bitch be rude to Sav,anger,1.537,arguing like 
Im tired of hearing about all the disgusting people in this world and the fucking terrible thing they carelessly do,anger,1.3239999999999998,hearing fucking do 
they arent even protesting they are stealing shit and being fucking crazy,anger,1.5419999999999998,protesting stealing fucking 
asked my mom about church camp but instead got a rant about the idiot now burning a building,anger,1.319,asked got burning 
In not an angry person I dont have anger problem My mom a therapist Genevalogic BloodSweatHeels,anger,1.635,have 
batter before that hit a chopper and went right under his glove,anger,1.3030000000000002,hit went 
Maybe with a split screen of coverage between riot amp protest we could see the impact of both in real timebemore hope,anger,1.6119999999999999,see 
More riot versus protest in my raging city of BaltimoreAnother evening with the news feed a firelightGotham amp GTAVmaybe laterBusy,anger,3.646,raging feed 
Watching the riot drinking wine at home priceless me momscrib,anger,1.6119999999999999,watching drinking 
I hate selfish people yo doubleexclamationmark ️ doubleexclamationmark ️ doubleexclamationmark ️ doubleexclamationmark ️,anger,1.297,hate 
Bitches Aint Gone Know Know How Act Cause Now They Got Inches catfacewithtearsofjoy catfacewithtearsofjoy Stolen,anger,1.818,gone know know got stolen 
Then look at the medium They still blaming black for all these injured cop When are the officer going get confronted for they action,anger,1.6909999999999998,look blaming injured going confronted 
quit hating it wont do you any good,anger,1.656,quit hating do 
I mean if they would have just arrested the officer on the 1st or 2nd day of protesting maybe the violence would t have escalated,anger,1.311,mean arrested protesting escalated 
Obviously enough people are upset to rally and riot Some people are about action and others just run their mouth ActiomsSpeakLouderThenWords,anger,1.227,rally riot run 
Why do people have to act so disgusting half of those people protesting dont give a damn about that kid just need a reason to act crazy,anger,1.871,have act protesting give need act 
Damn I stay wit Evil thought,anger,1.4409999999999998,stay thought 
Guns on u bitch We Dont Fight,anger,2.0460000000000003,fight 
Shit So Crazy Cause Omm ill Really Leave sumbody Ass flat personwalking collision pistol,anger,2.015,leave personwalking 
Niggas tweet Gun emojis amp Aint Goin Shoot Shit,anger,1.821,tweet 
ahh Gang shit bro,anger,1.182,
Niccas Ain Goin Hit Shit Prolly Scared 2 Shoot dey Ah Bluff fo Twitter Tho,anger,1.912,hit shoot 
I hate when people just sit there and stare at me in my face like what hoe Speak Or Sumn Damn expressionlessface,anger,1.5630000000000002,hate sit stare speak 
They hit the whip smilingfacewithopenmouthcoldsweat facewithtearsofjoy globeshowingAmericas,anger,1.198,hit globeshowing 
They hit the whip smilingfacewithopenmouthcoldsweat facewithtearsofjoy globeshowingAmericas,anger,1.198,hit globeshowing 
though I dont agree with all the riot happening I understand where it coming from,anger,1.6119999999999999,agree happening understand coming 
So pissed I worked for an hour and these douche bag threatening the mall so we had to close expressionlessface,anger,2.594,worked threatening had close 
damn Paredes is a beast,anger,1.2970000000000002,
Couldnt tell you the last time I wasted my time arguing with someone amp thats the best feeling,anger,1.3219999999999998,tell wasted arguing 
people who say this is America speak English infuriate the living hell out of me,anger,1.6969999999999998,say speak infuriate 
I a buttkin am HIGHLY offended by the lack of as pronoun Assnouns,anger,1.402,offended 
If she bad I might hit a bitch in the elevator like Ray Rice facewithtearsofjoy,anger,1.923,hit 
Bout to have a lot of people hating me Oh well,anger,2.156,have hating 
collision EVERYTHING HERE IS UP FOR GRABS collision Part of a pretty good Rock dig today All the record are EXC or…,anger,1.166,
As horrific a these riot are not gonna lie it kinda cool hearing celebrity talk about my home town,anger,2.759,gon lie hearing 
And you bitch talking bout slaying sleepingface sleepingface sleepingface you bitch look amess nailpolish,anger,1.3030000000000002,bitch talking slaying sleepingface sleepingface sleepingface look 
I worked a solid 30 hour this week I better not get screwed a cent under 265 or Im fighting my ex bos,anger,2.123,worked screwed fighting 
These baltimore riot are cool Can everyone stop acting dumb so I can go party Please,anger,1.6119999999999999,stop acting go 
After wainwright getting hurt batting yesterday it time now to end pitcher hitting in national league park They are paid to pitch,anger,1.2280000000000002,getting hurt end hitting paid pitch 
ill make sure I do that or maybe I should start rioting and destroying shit facewithtearsofjoy,anger,1.75,make do start destroying 
Why would you come make your CHILDREN come protest with you when clearly people are extremely angry and now violent,anger,1.668,come make come protest 
it ridiculous man I get it what BCPD wa completely wrong but whats destroying the city going to prove Typical shit man Smh,anger,1.706,get destroying going prove 
half the people destroying our city right now arent contributing to it anyway and All I know is I pay a shit ton of tax,anger,1.4169999999999998,destroying contributing know pay 
A lot of time during the day I find myself thinking damn that girl is hot a shit,anger,1.837,find thinking 
Game 7is going to be a hell of a rideside note MoJo just kicked someone assGOCAPS,anger,1.52,going kicked 
mcm plot twist I wa actually yelling at him through the phone bc he wa over an hour late lolz still cute tho,anger,1.4489999999999998,yelling wa 
I hate working in this office all these damn paper everywhere,anger,1.5630000000000002,hate working 
I get so irritated by everything when Im tired a hell sleepingface sleepingface,anger,1.5590000000000002,get sleepingface 
hell stab these asshole with pencil and stare at them from 50 foot away,anger,2.303,stab stare 
If Al Sharpton really try to start riot in Baltimore today No one falling for that shit no one here stupid enough to fuck up their,anger,2.185,try start falling fuck 
Our nation really need to chill out with all the racially motivated argument and just get the hell along,anger,1.8019999999999998,need chill get 
I be yelling until I go blue blueheart but I never would give up on you ring smirkingface,anger,1.4489999999999998,yelling go give 
IF YOU GIVE UP THE LEAD ON A WALK ILL BE FURIOUS,anger,1.262,give 
My Twitter is just cheer stuff and I understand absolutely none of it Someone hit some shit or something I dont know,anger,1.24,understand hit know 
Ogando if you walk him or give up a hit I promise to personally walk to your home and kick your as,anger,1.334,walk give promise walk kick 
Yupp Kicking his as,anger,1.3030000000000002,kicking 
IGetMadWhen people swear you get the bitch,anger,1.491,swear get 
Hate when my app force close neutralface,anger,1.246,hate force close 
IGetMadWhen I miss a day of school and I miss 4 fight and a assembly,anger,2.158,miss miss 
IGetMadWhen someone out in public looking a hot mess wearyface skull skull,anger,1.217,looking 
Whoa the overt racism on twitter a a reaction to the riot in Baltimore is disgusting Hate on top of hate on top of hate,anger,3.076,
BaltimoreRiots kind of scary Only minute away from here This is ridiculous,anger,1.113,
facewithtearsofjoy facewithtearsofjoy Darrien said they had threat from white people to shoot up the school loudlycryingface loudlycryingface loudlycryingface loudlycryingface,anger,1.414,said had shoot 
Rey be school race fight n shittt watch eye facewithtearsofjoy facewithtearsofjoy,anger,1.47,watch 
I just dont see why were getting so mad on here If u can really show me how destroying a senior living home is making progress,anger,1.5319999999999998,see getting show destroying making 
FreddieGray and now it Baltimore let hope they fire the SOBs responsible this ha got to stop or we go back to 70 riot y not,anger,1.6119999999999999,let hope fire got stop go 
Ok we get it Racism is bad Now please stop destroying our city,anger,1.2970000000000002,get stop destroying 
I hate being mad everyday,anger,1.516,hate 
I hate to ask this again but can everyone send good vibe to my brother he working at the mall where these riot are confusedface,anger,2.44,hate ask send working confusedface 
Lets rage and roar but not fuck shit up,anger,1.999,let rage roar fuck 
Hate expressing my feeling make me feel like some type of weak bitch openhands,anger,1.778,hate expressing make feel 
Damn near every scar came from the oven or something dealing with cooking in the kitchen facewithtearsofjoy openhands,anger,1.157,came dealing 
Shit let see how many favs and retweets I get on my prom day considering the fact that it on the same damn day a Dunbars and City unamusedface,anger,1.3079999999999998,let see get considering 
Hate when someone say thats for you to find out after they say theyre mad unamusedface,anger,1.516,hate say find say 
I need to be in shape Im sick of hating my body,anger,1.656,need hating 
Im all upset now I hate when he go away,anger,1.2670000000000001,hate go 
Thats because he so hot and his baseball awesomeness just explodes,anger,1.388,s explodes 
These arent multiple day that they have been rioting Either you come or you dont But stop acting like youre entitled to shit,anger,1.3609999999999998,rioting come stop acting entitled 
I cant fucking stand Baltimore sometimes if a protestor hit me with a bottle someone wouldve been dropped kicked,anger,1.334,fucking stand hit dropped kicked 
Baltimore riot turn up expressionlessface,anger,1.6119999999999999,turn 
Im not sure why people are trying to compare the 1968 Riots to the riot from last night You guy are idiot,anger,2.173,trying compare 
Thats the stupidest shit Ive read since the damn Kansas City girl this morning,anger,1.3079999999999998,read 
Being prejudice against anyone whether it be for gender race economic status sexual orientation etc make you an actual piece of shit,anger,1.118,make 
Manny stop slamming shit down like a child,anger,1.376,stop slamming 
Bitch dont look at me like I cant blast hardstyle in AACCs parking lot at 9 am facewithtearsofjoy facewithtearsofjoy shemad,anger,1.4089999999999998,look blast 
np ♫ The Riddle by Five for Fighting Home Where The redheart Is pic,anger,1.535,fighting 
Niggaz think dat wa ah riot sleepyface sleepyface imagine if dey not found guilty facescreaminginfear Prayforjustice hundredpoints hundredpoints,anger,1.379,think imagine found 
Articulating every thought I have in my head and sending it out to every person who irritated me Feeling super bold tonight,anger,1.474,articulating have sending irritated feeling 
bitch I hate ya name facewithtearsofjoy facewithtearsofjoy,anger,1.6309999999999998,hate 
Well if you did hit urban outfitter up lol I heard they busted they window too,anger,1.122,hit heard busted 
Lmfao no it wa just getting crazy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy I got fussed out by a bitch for going at her gf wearyface I am not know lol,anger,1.727,getting fussed going know 
Bitches dont play bout they girlfriend facewithtearsofjoy facewithtearsofjoy,anger,1.3030000000000002,play 
facewithtearsofjoy cant never debate with Dymond she always start yelling like we fussing Ima be quiet,anger,1.873,debate start yelling fussing 
Theyre throwing stuff at the police I guess more riot tonight Baltimore BaltimoreUprising This is truly a shame,anger,1.6119999999999999,throwing guess 
stfu I Hate You,anger,1.5779999999999998,stfu hate 
I could seriously beat the Shit out of con for hitting me with that pool stick My arm is killing me angryface,anger,2.133,beat hitting killing 
BITCH YOU CHILDISH AS SHIT AHAHAHAHA SHIT DICKHEAD,anger,2.2,bitch 
Sooooo destroying your city and harassing officer is going to bring Freddie Gray back Bring him justice,anger,1.469,destroying going bring bring 
amp bitch what I tell you get smack,anger,1.4180000000000001,tell get 
it bout time yall bitch get yall shit together exclamationmark,anger,1.876,bout get 
I hope we not rea go back in Slavery personbowing personbowing personbowing personbowing personbowing personbowing we thinking the same damn thing wearyface wearyface wearyface,anger,1.344,hope go personbowing personbowing personbowing personbowing personbowing personbowing thinking 
I tackled him and took his wallet just for SHITS AND GIGGLES I crushed his assNathan engelhawbecker,anger,2.3200000000000003,tackled took crushed 
this riot is fucking crazy,anger,1.2879999999999998,fucking 
Ah shit i think im crushing unamusedface smilingfacewithhearteyes speaknoevilmonkey,anger,1.3079999999999998,think crushing 
Pardon if Im road raging,anger,1.807,raging 
why everybody so worried bout who i fw facewithtearsofjoy iont fw nobody hundredpoints imm single i do what i want until ah bitch Cuff me relievedface OKbutton,anger,1.3030000000000002,hundredpoints do cuff relievedface 
say at least seven officer have been injured in a violent clash with a large group of youth My city smh,anger,2.297,say injured 
inna bed onna Friday am not that bout a bitch unamusedface,anger,1.3030000000000002,bout 
Fighting for tampon in this school actually fucking suck If i hear the word toxic shock syndrome one more time,anger,1.866,fighting fucking suck hear 
facewithsteamfromnose my damn stomach starting to hurt again,anger,1.296,starting hurt 
Obama strike again blaming lawful for the lawless justifying chaos promoting Marxism,anger,1.72,blaming justifying promoting 
Sagittarius are annoying because they take thing the wrong way becoming aggressive and defensive on a dime,anger,1.137,take becoming 
shit be hitting sometimes facewithtearsofjoy facewithtearsofjoy,anger,1.24,hitting 
mr rogers am not put my fucking alg1 and art on my shit i told him he wa gonn forget oncomingfist imfucking heated,anger,1.118,put told forget imfucking heated 
When im mad everybody feel the wrath sleepyface,anger,1.5730000000000002,feel 
Cooder want to be in the mix sooo bad wearyface wearyface wearyface wearyface loudlycryingface bitch just move here unamusedface stepmuva loudlycryingface sleepyface,anger,1.2559999999999998,want move 
Yall dont understand how mad i am bout them burning that senior citzen building down oncomingfist sleepyface,anger,1.188,understand bout burning 
Did I miss the slay while I wa ranting,anger,2.083,miss ranting 
Im confused on how yall so against riot but have Malcolm X poster and shirt a if he wasnt a militant skull,anger,1.6119999999999999,have shirt 
The rioting isnt everyone On not going yo say I hate Baltimore because this isnt a Baltimore only event Some also rioted in Ferguson,anger,1.616,going say hate rioted 
Pause it really riot,anger,1.6119999999999999,pause 
Destroying the city isnt going to bring him back well neither is peaceful protest so stfu it not about bringing him back,anger,1.594,destroying going bring stfu bringing 
Then white people dont riot over death they riot over dumb shit like pumpkin festival,anger,1.935,riot riot 
Riots happened in Ferguson a well a in LA during the king riot You dont hate Baltimore you hate riot they are mutually exclusive,anger,2.44,happened hate hate 
Bitches want to be with the crowd so bad,anger,1.2559999999999998,want 
First they wa going shoot up city now it poly and western unamusedface cut that clown shit out,anger,1.245,going shoot cut 
Imma just unfollow for that insane amount of stupidity,anger,1.3090000000000002,mm unfollow 
I need to just log off because I hate stupidity,anger,1.266,need log hate 
Thats why they do it because yall pay more attention to the riot,anger,1.6119999999999999,do pay 
First a school shooting threat than riot now a declared state of emergency,anger,3.0210000000000004,declared 
Lrt thats what it really about stop giving the riot so much attention,anger,1.6119999999999999,about giving 
My mother mad about the riot,anger,2.3,
Mll did not fight for civil right by his self it would not have worked if not for some aggression,anger,1.3690000000000002,fight worked 
Bitches fight over nigga every other day now it anti violence skull,anger,2.212,fight 
I think that supposed gang threat is false and theyre using it a an excuse to arm more officer and have more probable cause,anger,1.351,think supposed using arm have 
Umm can yall track the riot smilingfacewithopenmouthcoldsweat,anger,1.6119999999999999,track 
They kicking back tear gas can,anger,1.3030000000000002,kicking 
amp if they hating letem talk shawwty speechballoon openhands faceblowingakiss OKbutton,anger,1.656,hating talk faceblowingakiss 
I knew sumn wa up today everything felt off and I didnt know about riot and all of that til now,anger,1.6119999999999999,knew felt know 
Im honestly mad at myself for giving someone my time amp they abused it,anger,1.5,giving abused 
Hey Baltimore prove to the BCPD that the riot gear is unnecessary and insulting Keep the BlackLivesMatter protest peaceful,anger,1.44,prove keep 
I miss kicking it with my nggas when we used to party sleepyface RipShian RiPDemontae,anger,1.3030000000000002,miss kicking used 
This riot shit getting outta hand perseveringface,anger,1.3609999999999998,getting 
My loyalty run so deep that we could be arguing for a month and Ill still believe we could work shit out,anger,1.307,run arguing believe work 
Hate when people say they am not get my text Bitch who got it then confusedface unamusedface,anger,1.6309999999999998,hate say get got confusedface 
when bitch steal all the sample at Mac smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,anger,1.2719999999999998,steal 
I hate bitch who NEED nigga facewithmedicalmask facewithmedicalmask facewithmedicalmask facewithmedicalmask facewithmedicalmask facewithmedicalmask,anger,1.6309999999999998,hate need 
when a bitch keep posting ya nigga a her MCM like you dont slap the shit out of her smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,anger,2.167,keep posting slap 
thanks speaking on Baltimore n this mad uproar I blame the mayor,anger,1.172,speaking blame 
Not gonna lie they kicking my as at work disappointedface if I knew there wa this much prep I wouldnt have picked up the line shift for tonight,anger,1.6510000000000002,gon lie kicking disappointedface knew wa picked 
That awk moment when u cant go ice skating bc protest amp riot,anger,1.6119999999999999,go 
Violence doe not demand respect BaltimoreRiots,anger,1.227,
Kinda convinced there a riot outside my house I currently hear lot of people yelling and dog barking,anger,2.237,convinced hear yelling 
Yelling out my back door Get off my Fence facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,anger,1.4489999999999998,yelling get 
Mad Bitter Bitches I cant get with just mad at life period,anger,1.491,get 
I hope I dont grow old to be one of them old Miserable bitter bitch,anger,1.3969999999999998,hope grow 
They look like killer ant attacking everything facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,anger,1.7180000000000002,look attacking 
I got so damn bad intention,anger,1.188,got 
really dont know who oomf think theyre yelling at,anger,1.4489999999999998,know think yelling 
I hate when i want somebody and they dont want me back like bitch can you just love me back unamusedface,anger,1.6309999999999998,hate want want love 
That Bitch Geekin Talking Bout 10oclock Curfew,anger,1.3030000000000002,
Holding my pinky under my phone got my shit hurting facewithtearsofjoy angryface,anger,1.8459999999999999,holding got hurting 
when is bishes going ever grow up amp give that fussing a damn rest loudlycryingface,anger,1.159,going grow give fussing loudlycrying 
These nigga talk entirely too much word dont mean shit too me show me is you bout what u talking bout,anger,1.135,talk mean show bout talking 
bitch facewithtearsofjoy facewithtearsofjoy oops you all mad for no reason remember you tweeted about me so persontippinghand,anger,1.491,remember tweeted persontippinghand 
I hate you female facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy yall say anything to make u look bad skull skull skull,anger,1.281,hate say make look 
Im bout to kick his as off the bed I got his fucking Harry Potter,anger,1.379,bout kick got 
I really wanna fight this girl wearyface hundredpoints bitch got all this fucking mouth on social medium but a bitch in person hate her type yo unamusedface,anger,2.298,wan fight got hate 
They saying Gangs bout to start attacking the police facescreaminginfear facescreaminginfear facescreaminginfear I bet my brother Roy take all them RoboCop pic off instagram real quick doubleexclamationmark ️ doubleexclamationmark ️ facewithtearsofjoy facewithtearsofjoy,anger,2.218,saying bout start attacking bet take 
Im so over you bitch loudlycryingface all yall do is talk shit wearyface hate itreal bad unamusedface,anger,2.657,do talk hate 
Bitches switch up like the weather facewithtearsofjoy openhands but I am not mad at em relievedface I dont need yall bitch facewithstuckouttongue hundredpoints FUCK YALL OKbutton,anger,1.491,switch need fuck 
I just might Mess w my work I get angry Mess w my sleep I get cranky Mess with my swim and it all over 3 for 3 now,anger,1.4769999999999999,mess get get 
Worked sick facewithmedicalmask and couldnt wait to hit the bed but of course thats not what Im bout to do disappointedface,anger,1.515,worked wait hit bout do 
In bmore like where the riot at bro,anger,1.6119999999999999,
She said I dont think none of Yall wack as bitch cute facewithtearsofjoy facewithtearsofjoy I hate dawn,anger,1.6309999999999998,said think hate 
TOMORROW THIS collision SATURDAY APRIL 25th smilingfacewithsunglasses smilingfacewithsunglasses collision antglizzy amp GLIZZY M skull DER GANG collision calzcasports LIVE…,anger,1.218,live 
facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy TOMORROW THIS collision SATURDAY APRIL 25th smilingfacewithsunglasses smilingfacewithsunglasses collision antglizzy amp GLIZZY M skull DER GANG collision calzcasports…,anger,1.218,
THIS collision SATURDAY smilingfacewithsunglasses smilingfacewithsunglasses collision antglizzy amp GLIZZY M skull DER GANG collision LIVE IN BALTIMORE LAVISHSATURDAYS contact…,anger,1.218,live 
TOMORROW THIS collision SATURDAY APRIL 25th smilingfacewithsunglasses smilingfacewithsunglasses collision antglizzy amp GLIZZY M skull DER GANG collision calzcasports LIVE…,anger,1.218,live 
TOMORROW THIS collision SATURDAY APRIL 25th smilingfacewithsunglasses smilingfacewithsunglasses collision antglizzy amp GLIZZY M skull DER GANG collision calzcasports LIVE…,anger,1.218,live 
I only fucked wit lik 5 of dem naf gurls so idk why tht bitch keep sayin shit tah me bout it loudlycryingface,anger,1.876,fucked keep tah bout loudlycrying 
Bitches love arguing on social medium but be mute in person facewithtearsofjoy facewithtearsofjoy loudlycryingface sleepingface,anger,1.537,love arguing 
facewithtearsofjoy damn she really ducked me out or something dumbass bitch get on my nerve loudlycryingface hundredpoints,anger,1.5379999999999998,ducked get 
well arguing bout who fw who facewithtearsofjoy,anger,1.234,arguing fw facewithtear 
why must bitch sneak dis catfacewithtearsofjoy sleepingface,anger,1.212,bitch sneak 
I ant tweeting bout another bitch nigga hundredpoints OKhand,anger,1.3030000000000002,ant tweeting bout 
